nom_film,type_production,theme_production,Synopsis,Realisateur,duree_film,sortie_film,acteurs_principaux,charts,rang,charts_IMDB,charts_METACRITIC,other_details
Le Rôle de ma vie,Film,"['Comédie', 'drame']","L'histoire d’Aidan Bloom, un acteur en difficulté, marié et père de famille, qui à 35 ans se cherche encore une identité et le sens de sa vie.",['Zach Braff'],1 h 46 min,18 juillet 2014,"['Zach Braff', ' Joey King', ' Pierce Gagnon']","{'note_moyenne': 6.6, 'nombre_critiques': 6395, 'repartition_note': [28, 69, 122, 288, 627, 1470, 2017, 1248, 413, 113]}",48,"['6,7', '36 651']",43,"{'budget': '$6,000,000', 'Cumulative_WW_Gross': '$5,670,776', 'location': 'USA'}"
La French,Film,"['Action', ' policier', 'thriller']","À Marseille, en 1975. Pierre est nommé juge du grand banditisme. Il décide de s’attaquer à la French Connection.",['Cédric Jimenez'],2 h 15 min,3 décembre 2014,"['Jean Dujardin', ' Gilles Lellouche', ' Céline Sallette']","{'note_moyenne': 6.6, 'nombre_critiques': 15346, 'repartition_note': [62, 81, 186, 508, 1312, 3352, 5781, 3198, 707, 159]}",49,"['7,1', '9 886']",67,"{'budget': '$26,000,000', 'Cumulative_WW_Gross': '$12,062,441', 'location': 'France | Belgium'}"
Yves Saint Laurent,Film,['Drame'],"Yves Saint Laurent, 21 ans, présente sa première collection pour Dior. En rencontrant la gloire, il rencontrera également l'amour de sa vie.",['Jalil Lespert'],1 h 40 min,8 janvier 2014,"['Pierre Niney', ' Guillaume Gallienne', ' Charlotte Le Bon']","{'note_moyenne': 6.1, 'nombre_critiques': 17484, 'repartition_note': [127, 201, 418, 1034, 2482, 4711, 5028, 2475, 769, 239]}",50,"['6,3', '11 235']",51,"{'budget': 'EUR12,000,000', 'Cumulative_WW_Gross': '$21,026,290', 'location': 'France | Belgium'}"
Les Poings contre les murs,Film,['Drame'],"Éric est un voyou jeté en prison. Alors qu’il lutte pour s’affirmer face aux surveillants et autres détenus, il doit également se mesurer à son père.",['David Mackenzie'],1 h 46 min,21 mars 2014,"[""Jack O'Connell"", ' Ben Mendelsohn', ' Rupert Friend']","{'note_moyenne': 7.1, 'nombre_critiques': 6830, 'repartition_note': [6, 11, 54, 98, 350, 1103, 2748, 1882, 463, 115]}",51,"['7,4', '43 331']",81,"{'budget': None, 'Cumulative_WW_Gross': '$3,025,189', 'location': 'UK'}"
Magic in the Moonlight,Film,['Comédie romantique'],"Dans les années 20 au sud de la France, un Anglais suit la trace d'une potentielle escroquerie.",['Woody Allen'],1 h 37 min,26 juillet 2014,"['Colin Firth', ' Emma Stone', ' Eileen Atkins']","{'note_moyenne': 6.3, 'nombre_critiques': 13533, 'repartition_note': [60, 103, 272, 766, 1830, 3934, 4254, 1814, 395, 105]}",52,"['6,5', '63 975']",54,"{'budget': '$16,800,000', 'Cumulative_WW_Gross': '$51,029,361', 'location': 'USA | France'}"
Hippocrate,Film,['Comédie dramatique'],"Benjamin va devenir médecin, il en est certain. Mais pour son premier stage d’interne dans le service de son père, rien ne se passe comme prévu.",['Thomas Lilti'],1 h 42 min,3 septembre 2014,"['Vincent Lacoste', ' Reda Kateb', ' Jacques Gamblin']","{'note_moyenne': 6.5, 'nombre_critiques': 16084, 'repartition_note': [54, 103, 240, 593, 1661, 4401, 6141, 2372, 424, 95]}",53,"['7,8', '297']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': None, 'location': 'France'}"
The Rover,Film,"['Drame', 'road movie']","La voiture d’Éric est volée. Il se met à la recherche du gang qui la détient. Il va rencontrer Reynolds, un membre du gang abandonné par ses pairs.",['David Michôd'],1 h 40 min,25 juillet 2014,"['Guy Pearce', ' Robert Pattinson', ' Scoot McNairy']","{'note_moyenne': 6.6, 'nombre_critiques': 4821, 'repartition_note': [29, 53, 110, 279, 565, 1136, 1527, 887, 191, 44]}",54,"['6,4', '44 719']",64,"{'budget': '$12,000,000', 'Cumulative_WW_Gross': '$2,510,007', 'location': 'Australia | USA'}"
New York Melody,Film,"['Comédie dramatique', ' romance', 'musique']",Gretta et son compagnon sont dans la musique. Mais celui-ci décroche un contrat et la quitte. Un producteur l'entend chanter et propose un contrat.,['John Carney'],1 h 44 min,27 juin 2014,"['Keira Knightley', ' Mark Ruffalo', ' Adam Levine']","{'note_moyenne': 6.6, 'nombre_critiques': 9033, 'repartition_note': [23, 82, 145, 384, 943, 2190, 3035, 1700, 393, 138]}",55,"['7,4', '142 972']",62,"{'budget': '$8,000,000', 'Cumulative_WW_Gross': '$65,652,908', 'location': 'USA'}"
Predestination,Film,"['Science-fiction', 'thriller']","Une agence secrète se charge de manipuler le temps afin d'empêcher les crimes. Lors d'une mission, un agent reste coincé dans une boucle temporelle.","['Michael Spierig', 'Peter Spierig']",1 h 37 min,28 août 2014,"['Sarah Snook', ' Ethan Hawke', ' Noah Taylor']","{'note_moyenne': 6.7, 'nombre_critiques': 12417, 'repartition_note': [75, 113, 213, 520, 1130, 2450, 4134, 2554, 914, 314]}",56,"['7,5', '251 940']",69,"{'budget': '$5,100,000', 'Cumulative_WW_Gross': '$4,824,499', 'location': 'Australia | USA'}"
Bande de filles,Film,['Drame'],Marième vit avec de nombreux interdits. Sa rencontre avec des filles affranchies change tout. Elle suit certains codes pour vivre sa jeunesse.,['Céline Sciamma'],1 h 52 min,22 octobre 2014,"['Karidja Touré', ' Assa Sylla', ' Lindsay Karamoh']","{'note_moyenne': 6.2, 'nombre_critiques': 7994, 'repartition_note': [72, 100, 229, 500, 1105, 2060, 2376, 1209, 275, 68]}",57,"['6,9', '8 360']",85,"{'budget': None, 'Cumulative_WW_Gross': '$1,862,990', 'location': 'France'}"
Le Chant de la mer,Long-métrage d'animation,"['Aventure', 'fantastique']","Ben et Maïna vivent avec leur père tout en haut d'un phare sur une petite île.
Pour les protéger des dangers de la mer, leur grand-mère les emmène vivre à la ville.
Ben découvre alors que sa petite soeur est une selkie, une fée de la mer dont le chant peut délivrer les êtres magiques du sort que leur a jeté la Sorcière aux hiboux.
Au cours d'un fantastique voyage, Ben et Maïna vont devoir affronter peurs et dangers, et combattre la sorcière pour aider les être magiques à retrouver leur pouvoir.",['Tomm Moore'],1 h 33 min,10 décembre 2014,"['Brendan Gleeson', ' Fionnula Flanagan', ' Pat Shortt']","{'note_moyenne': 7.8, 'nombre_critiques': 4342, 'repartition_note': [4, 3, 6, 20, 93, 340, 976, 1600, 949, 351]}",58,"['8,1', '51 350']",85,"{'budget': 'EUR5,300,000', 'Cumulative_WW_Gross': '$4,190,884', 'location': 'Ireland | Denmark | Belgium | Luxembourg | France'}"
It Follows,Film,['Épouvante-Horreur'],"Après un rapport sexuel d’apparence anodin, Jay se retrouve confrontée à d’étranges visions et l'impression que quelqu’un ou quelque chose la suit.",['David Robert Mitchell'],1 h 40 min,24 septembre 2014,"['Maika Monroe', ' Keir Gilchrist', ' Olivia Luccardi']","{'note_moyenne': 6.9, 'nombre_critiques': 22433, 'repartition_note': [142, 228, 509, 994, 1905, 3821, 7025, 5470, 1819, 520]}",59,"['6,8', '209 919']",83,"{'budget': '$1,000,000', 'Cumulative_WW_Gross': '$21,729,511', 'location': 'USA'}"
White Bird,Film,"['Drame', 'thriller']","La vie de Kat Connor, 17 ans, est bouleversée par la mystérieuse disparition de sa mère. Elle va rêver pendant des nuits et va finir par s’interroger.",['Gregg Araki'],1 h 31 min,20 janvier 2014,"['Shailene Woodley', ' Eva Green', ' Christopher Meloni']","{'note_moyenne': 6.5, 'nombre_critiques': 6486, 'repartition_note': [19, 32, 120, 317, 704, 1831, 2174, 1030, 210, 49]}",60,"['6,4', '26 933']",51,"{'budget': None, 'Cumulative_WW_Gross': '$469,701', 'location': 'France | USA'}"
Blue Ruin,Film,"['Policier', ' drame', 'thriller']",Un vagabond solitaire voit sa vie bouleversée par une tragédie. Il se met alors en route pour la maison de son enfance afin d’accomplir sa vengeance.,['Jeremy Saulnier'],1 h 30 min,30 avril 2014,"['Macon Blair', ' Devin Ratray', ' Amy Hargreaves']","{'note_moyenne': 6.7, 'nombre_critiques': 5243, 'repartition_note': [9, 34, 67, 181, 511, 1223, 2021, 998, 155, 44]}",61,"['7,1', '66 839']",78,"{'budget': '$420,000', 'Cumulative_WW_Gross': '$993,313', 'location': 'USA | France'}"
My Sweet Pepper Land,Film,['Drame'],"Baran, héros de la guerre d’indépendance kurde, accepte de devenir commandant de police, dans une vallée à la frontière de la Turquie et de l’Irak.",['Hiner Saleem'],1 h 25 min,9 avril 2014,"['Golshifteh Farahani', ' Korkmaz Arslan', ' Véronique Wüthrich']","{'note_moyenne': 7.2, 'nombre_critiques': 3116, 'repartition_note': [11, 7, 22, 52, 159, 416, 1121, 971, 289, 68]}",62,"['7,0', '2 155']",Reviews,"{'budget': 'EUR2,600,000', 'Cumulative_WW_Gross': '$324,440', 'location': 'Iraq | France | Germany'}"
Jack et la Mécanique du cœur,Long-métrage d'animation,"['Animation', ' aventure', ' drame']",Jack naît un jour où il fait tellement froid que son coeur en reste gelé. La sage-femme remplace alors son coeur par une horloge qu'il faut remonter.,"['Stéphane Berla', 'Mathias Malzieu']",1 h 34 min,5 février 2014,"['Mathias Malzieu', ' Olivia Ruiz', ' Grand Corps Malade']","{'note_moyenne': 6.6, 'nombre_critiques': 8898, 'repartition_note': [47, 89, 195, 404, 892, 1840, 2782, 1683, 675, 291]}",63,"['7,0', '6 146']",56,"{'budget': '$33,746,302', 'Cumulative_WW_Gross': '$3,484,370', 'location': 'France | Belgium'}"
La Famille Bélier,Film,['Comédie dramatique'],"Dans la famille de Paula, tout le monde est sourd. Elle est indispensable à sa famille, mais décide un jour de préparer le concours de Radio France.",['Éric Lartigau'],1 h 40 min,17 décembre 2014,"['Louane', ' Karin Viard', ' François Damiens']","{'note_moyenne': 5.5, 'nombre_critiques': 26665, 'repartition_note': [615, 871, 1563, 2682, 4717, 6922, 5711, 2542, 715, 327]}",64,"['7,3', '24 399']",Reviews,"{'budget': 'EUR10,962,002', 'Cumulative_WW_Gross': '$72,775,689', 'location': 'France | Belgium'}"
Quand vient la nuit,Film,"['Drame', 'thriller']","Le gérant d'un bar new-yorkais, impliqué dans les affaires de la mafia locale, est poursuivi par l'ancien propriétaire d'un chien qu'il a sauvé de la mort.",['Michael R. Roskam'],1 h 47 min,17 septembre 2014,"['Tom Hardy', ' Noomi Rapace', ' James Gandolfini']","{'note_moyenne': 6.7, 'nombre_critiques': 6085, 'repartition_note': [6, 30, 76, 165, 529, 1519, 2567, 988, 176, 29]}",65,"['7,1', '142 533']",69,"{'budget': '$12,600,000', 'Cumulative_WW_Gross': '$18,658,381', 'location': 'USA'}"
Mister Babadook,Film,"['Drame', ' Épouvante-horreur', 'thriller']",Une mère de famille élève seule son petit garçon sujet à des cauchemars. Le monstre d’un livre pour enfant viendrait le hanter chaque nuit.,['Jennifer Kent'],1 h 32 min,17 janvier 2014,"['Essie Davis', ' Daniel Henshall', ' Tiffany Lyndall-Knight']","{'note_moyenne': 6.1, 'nombre_critiques': 10871, 'repartition_note': [106, 196, 484, 878, 1548, 2657, 2985, 1500, 395, 122]}",66,"['6,8', '196 489']",86,"{'budget': '$2,000,000', 'Cumulative_WW_Gross': '$10,312,540', 'location': 'Australia | Canada'}"
Diplomatie,Film,"['Drame', 'historique']","Paris est entre les mains du Général Von Choltitz, Gouverneur du Grand Paris, qui se prépare, sur ordre d'Hitler, à faire sauter la capitale.",['Volker Schlöndorff'],1 h 24 min,5 mars 2014,"['André Dussollier', ' Niels Arestrup', ' Burghart Klaußner']","{'note_moyenne': 6.9, 'nombre_critiques': 4040, 'repartition_note': [9, 15, 22, 92, 245, 878, 1717, 841, 180, 41]}",67,"['7,1', '5 069']",72,"{'budget': None, 'Cumulative_WW_Gross': '$4,207,242', 'location': 'France | Germany'}"
The Homesman,Film,"['Drame', 'western']","À l’époque des pionniers, une femme et un cavalier peu digne de confiance s'associent pour escorter trois femmes folles du Nebraska à l'Iowa.",['Tommy Lee Jones'],2 h 02 min,18 mai 2014,"['Tommy Lee Jones', ' Hilary Swank', ' Grace Gummer']","{'note_moyenne': 6.6, 'nombre_critiques': 4696, 'repartition_note': [10, 25, 77, 203, 494, 1151, 1700, 849, 151, 36]}",68,"['6,6', '30 613']",68,"{'budget': '$16,000,000', 'Cumulative_WW_Gross': '$3,819,421', 'location': 'USA | France'}"
Adieu au langage,Film,['Expérimental'],Un couple dont la situation se complique recueille un chien errant qui va soudainement prendre la parole. Comment cette histoire se terminera-t-elle ?,['Jean-Luc Godard'],1 h 10 min,21 mai 2014,"['Héloïse Godet', ' Zoé Bruneau', ' Kamel Abdelli']","{'note_moyenne': 5.0, 'nombre_critiques': 2240, 'repartition_note': [347, 233, 214, 226, 262, 223, 297, 211, 118, 109]}",69,"['5,9', '5 482']",75,"{'budget': None, 'Cumulative_WW_Gross': '$566,423', 'location': 'Switzerland | France'}"
Noé,Film,"['Aventure', 'drame']",Nouvelle adaptation du récit mettant en scène le destin d'un homme nommé Noé et de son arche alors que le déluge menace de détruire l'humanité.,['Darren Aronofsky'],2 h 18 min,27 mars 2014,"['Russell Crowe', ' Jennifer Connelly', ' Ray Winstone']","{'note_moyenne': 5.0, 'nombre_critiques': 19654, 'repartition_note': [559, 1074, 1974, 3401, 4533, 4320, 2623, 845, 226, 99]}",70,"['5,7', '242 958']",68,"{'budget': '$125,000,000', 'Cumulative_WW_Gross': '$359,200,044', 'location': 'USA'}"
Respire,Film,['Drame'],"Charlie a 17 ans. L’âge des potes, des émois, des passions. Sarah, c’est la nouvelle. Belle, culottée, un tempérament. Sarah choisit Charlie.",['Mélanie Laurent'],1 h 31 min,12 novembre 2014,"['Joséphine Japy', ' Lou de Laâge', ' Isabelle Carré']","{'note_moyenne': 6.6, 'nombre_critiques': 7595, 'repartition_note': [67, 78, 167, 302, 653, 1502, 2430, 1649, 569, 178]}",71,"['7,1', '6 849']",78,"{'budget': None, 'Cumulative_WW_Gross': '$1,158,695', 'location': 'France'}"
Black Coal,Film,"['Drame', 'policier']",Un policier enquête sur une série de meurtres qui le mène directement sur les traces d'une femme dont le mari avait été assassiné cinq ans plus tôt.,"[""Diao Yi'nan""]",1 h 50 min,12 février 2014,"['Liao Fan', ' Gwei Lun-mei', ' Wang Xuebing']","{'note_moyenne': 6.4, 'nombre_critiques': 3332, 'repartition_note': [15, 33, 70, 194, 428, 864, 1047, 513, 140, 28]}",72,"['6,7', '7 636']",70,"{'budget': None, 'Cumulative_WW_Gross': '$16,830,885', 'location': 'China'}"
Jersey Boys,Film,"['Biopic', ' drame', 'comédie musicale']","Quatre garçons du New Jersey, issus d’un milieu modeste, montent le groupe « The Four Seasons » qui deviendra mythique dans les années 60.",['Clint Eastwood'],2 h 14 min,20 juin 2014,"['John Lloyd Young', ' Vincent Piazza', ' Erich Bergen']","{'note_moyenne': 6.4, 'nombre_critiques': 4186, 'repartition_note': [6, 25, 77, 188, 526, 1159, 1436, 611, 119, 39]}",73,"['6,8', '32 927']",54,"{'budget': '$40,000,000', 'Cumulative_WW_Gross': '$67,647,013', 'location': 'USA'}"
La Crème de la crème,Film,['Comédie dramatique'],"L'histoire se déroule en France. Il y est question de trois adolescents, Dan, Louis et Keliya (récemment admise). Ils font tous les trois partie de la plus prestigieuse école de commerce européenne (certains médias considéreront qu'il s'agit de HEC Paris). Pour aider leur ami Jafaar à coucher avec... Lire la suite",['Kim Chapiron'],1 h 30 min,2 avril 2014,"['Thomas Blumenthal', ' Alice Isaaz', ' Jean-Baptiste Lafarge']","{'note_moyenne': 5.6, 'nombre_critiques': 12927, 'repartition_note': [223, 395, 788, 1530, 2526, 3546, 2701, 919, 208, 91]}",74,"['5,9', '1 222']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$1,129,817', 'location': 'France'}"
Bird People,Film,"['Drame', ' fantastique', 'romance']",L’histoire se déroule en région parisienne entre un aéroport et un hôtel. Des personnes de passage ou qui vivent et travaillent sur la zone sont là.,['Pascale Ferran'],2 h 07 min,4 juin 2014,"['Anaïs Demoustier', ' Josh Charles', ' Roschdy Zem']","{'note_moyenne': 6.1, 'nombre_critiques': 2475, 'repartition_note': [36, 81, 126, 204, 347, 544, 606, 366, 131, 34]}",75,"['6,0', '2 917']",70,"{'budget': 'EUR6,500,000', 'Cumulative_WW_Gross': '$866,211', 'location': 'France'}"
Still the Water,Film,"['Romance', 'drame']","Sur l'île d'Amami, les habitants vivent en harmonie avec la nature. Un soir, Kaito, découvre le corps d'un homme flottant dans la mer.",['Naomi Kawase'],1 h 59 min,26 juillet 2014,"['Nijirō Murakami', ' Jun Yoshinaga', ' Miyuki Matsuda']","{'note_moyenne': 6.5, 'nombre_critiques': 1766, 'repartition_note': [10, 20, 47, 104, 187, 339, 506, 352, 146, 55]}",76,"['6,7', '2 568']",55,"{'budget': None, 'Cumulative_WW_Gross': '$383,948', 'location': 'France | Japan | Spain'}"
Les Nouveaux Sauvages,Film,"['Comédie', ' drame', ' thriller']","Vulnérables face à une réalité imprévisible, les personnages des nouveaux sauvages traversent la frontière qui sépare la civilisation de la barbarie.",['Damián Szifron'],2 h 02 min,21 août 2014,"['Dario Grandinetti', ' María Marull', ' Mónica Villa']","{'note_moyenne': 7.3, 'nombre_critiques': 20290, 'repartition_note': [44, 84, 174, 339, 828, 2520, 6454, 6717, 2483, 647]}",77,"['8,1', '176 337']",77,"{'budget': '$3,300,000', 'Cumulative_WW_Gross': '$30,642,704', 'location': 'Argentina | Spain | France | UK'}"
The Double,Film,"['Drame', 'thriller']",Simon vit dans l'indifférence du monde extérieur. L'arrivée de James va bouleverser les choses : il est son parfait sosie et son exact contraire.,['Richard Ayoade'],1 h 33 min,4 avril 2014,"['Jesse Eisenberg', ' Mia Wasikowska', ' Wallace Shawn']","{'note_moyenne': 6.4, 'nombre_critiques': 3507, 'repartition_note': [24, 55, 94, 250, 425, 782, 955, 659, 198, 65]}",78,"['6,5', '47 369']",68,"{'budget': None, 'Cumulative_WW_Gross': '$1,662,515', 'location': 'UK'}"
Eastern Boys,Film,['Drame'],"Muller, la soixantaine, a repéré Marek à la gare. Un jour, il va lui parler. Le jeune homme accepte de le retrouver chez lui. Le début d'un piège.",['Robin Campillo'],2 h 08 min,2 avril 2014,"['Olivier Rabourdin', ' Kirill Emelyanov', ' Daniil Vorobyov']","{'note_moyenne': 6.6, 'nombre_critiques': 2260, 'repartition_note': [24, 27, 71, 107, 227, 452, 669, 486, 155, 42]}",79,"['6,9', '3 208']",74,"{'budget': 'EUR2,300,000', 'Cumulative_WW_Gross': '$164,290', 'location': 'France'}"
Minuscule : La Vallée des fourmis perdues,Long-métrage d'animation,"['Animation', 'aventure']",Une jeune coccinelle se lie d'amitié avec une fourmi noire. Elle décide de l'aider pour sauver sa fourmilière de l'invasion des fourmis rouges.,"['Thomas Szabo', 'Hélène Giraud']",1 h 29 min,29 janvier 2014,['Jean-Paul Guyon et Sarah Cohen-Hadria'],"{'note_moyenne': 6.7, 'nombre_critiques': 4921, 'repartition_note': [18, 41, 97, 185, 439, 1154, 1846, 854, 223, 64]}",80,"['7,1', '7 637']",Reviews,"{'budget': '$19,700,000', 'Cumulative_WW_Gross': '$23,022,738', 'location': 'France | Belgium'}"
Equalizer,Film,"['Action', 'thriller']","Après l'agression dont est victime une prostituée à laquelle il s'était lié d'amitié, un ancien agent de la CIA cherche à la venger et entre ainsi dans une spirale de violence mortelle où se mêlent mafieux russes et policiers corrompus.",['Antoine Fuqua'],2 h 08 min,7 septembre 2014,"['Denzel Washington', ' Chloë Grace Moretz', ' Marton Csokas']","{'note_moyenne': 6.1, 'nombre_critiques': 11368, 'repartition_note': [59, 152, 330, 786, 1672, 3240, 3208, 1409, 375, 137]}",81,"['7,2', '332 644']",57,"{'budget': '$55,000,000', 'Cumulative_WW_Gross': '$192,330,738', 'location': 'USA'}"
Les Nouveaux Héros,Long-métrage d'animation,"['Animation', ' action', ' aventure']","Hiro, 13 ans, doit sauver la ville de San Fransokyo avec l'aide de ses amis et de Baymax, le robot infirmier construit par son grand frère.","['Chris Williams', 'Don Hall']",1 h 42 min,7 novembre 2014,"['Scott Adsit', ' Ryan Potter', ' Daniel Henney']","{'note_moyenne': 6.9, 'nombre_critiques': 28446, 'repartition_note': [43, 96, 243, 684, 1994, 5587, 9948, 7030, 2163, 658]}",82,"['7,8', '409 911']",74,"{'budget': '$165,000,000', 'Cumulative_WW_Gross': '$657,869,501', 'location': 'USA'}"
American Sniper,Film,"['Biopic', 'guerre']","Le destin de Chris Kyle, tireur d’élite d’exception qui officia à la Navy de 1999 à 2009. On compte plus de 150 personnes tombées sous ses balles...",['Clint Eastwood'],2 h 12 min,25 décembre 2014,"['Bradley Cooper', ' Sienna Miller', ' Luke Grimes']","{'note_moyenne': 6.3, 'nombre_critiques': 38467, 'repartition_note': [323, 532, 1032, 2227, 4710, 9301, 11202, 6534, 1974, 632]}",83,"['7,3', '438 454']",72,"{'budget': '$58,800,000', 'Cumulative_WW_Gross': '$547,426,372', 'location': 'USA'}"
Mange tes morts - Tu ne diras point,Film,['Drame'],Jason Dorkel appartient à la communauté des gens du voyage. Lui et ses 2 frères partent en virée à la recherche d’une cargaison de cuivre.,['Jean-Charles Hue'],1 h 34 min,17 septembre 2014,"['Jason François', ' Michaël Dauber', ' Frédéric Dorkel']","{'note_moyenne': 6.7, 'nombre_critiques': 2180, 'repartition_note': [22, 22, 38, 81, 215, 452, 747, 474, 104, 25]}",84,"['6,4', '439']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$992', 'location': 'France'}"
300 : La Naissance d'un empire,Film,"['Action', ' drame', 'guerre']","En 490 av. J.-C., les guerriers athéniens se préparent à contrer les attaques de l'Empire Perse, en faisant appel à l'aide des troupes spartiates.",['Noam Murro'],1 h 42 min,7 mars 2014,"['Sullivan Stapleton', ' Eva Green', ' Rodrigo Santoro']","{'note_moyenne': 4.8, 'nombre_critiques': 20099, 'repartition_note': [698, 1274, 2191, 3352, 4079, 4170, 2650, 1172, 327, 186]}",85,"['6,2', '280 636']",48,"{'budget': '$110,000,000', 'Cumulative_WW_Gross': '$337,580,051', 'location': 'USA'}"
White God,Film,['Drame'],"Hagen, un chien déterminé, fomente une révolte contre les humains à l'aide d'une bande de chiens errants. Lili est peut-être la seule à pouvoir l'arrêter.",['Kornél Mundruczó'],1 h 59 min,3 décembre 2014,"['Zsófia Psotta', ' Sándor Zsótér', ' Lili Horváth']","{'note_moyenne': 6.5, 'nombre_critiques': 2550, 'repartition_note': [14, 20, 83, 146, 314, 546, 763, 482, 134, 48]}",86,"['6,9', '15 156']",80,"{'budget': 'HUF700,000,000', 'Cumulative_WW_Gross': '$581,904', 'location': 'Hungary | Germany | Sweden'}"
Vampires en toute intimité,Film,"['Comédie', 'Épouvante-horreur']","Dans ce ""mockumnetaire"" sur la vie quotidienne de vampires de plusieurs générations, des questions sont posées : qu'arrive-t-il quand des vampires croisent des loups-garous ? comment se respecter en tant que vampire quand on a perdu son pouvoir de persuasion ? peut-on avoir un ami humain sans avoir envie de le « consommer » ? comment tirer parti d'Internet quand on est un vampire né il y a des centaines d'années ?

Nos cinq colocataires tentent de s'acclimater à leur époque sans pour autant avoir les bonnes réponses.","['Jemaine Clement', 'Taika Waititi']",1 h 26 min,19 juin 2014,"['Taika Waititi', ' Jemaine Clement', ' Jonny Brugh']","{'note_moyenne': 7.2, 'nombre_critiques': 8672, 'repartition_note': [32, 48, 61, 155, 398, 1183, 2983, 2754, 830, 228]}",87,"['7,7', '156 853']",76,"{'budget': '$1,600,000', 'Cumulative_WW_Gross': '$7,253,160', 'location': 'New Zealand'}"
Non-Stop,Film,"['Action', 'thriller']","Bill Marks, un vétéran des services de l'US Air Marshal, reçoit une série de SMS lui ordonnant d'opérer un transfert de 150 millions de dollars.",['Jaume Collet-Serra'],1 h 46 min,21 février 2014,"['Liam Neeson', ' Julianne Moore', ' Anson Mount']","{'note_moyenne': 5.7, 'nombre_critiques': 11612, 'repartition_note': [103, 195, 467, 1095, 2380, 3716, 2557, 851, 187, 61]}",88,"['6,9', '249 765']",56,"{'budget': '$50,000,000', 'Cumulative_WW_Gross': '$222,809,600', 'location': 'UK | France | USA | Canada'}"
Une merveilleuse histoire du temps,Film,"['Biopic', ' drame', 'romance']","1963, Angleterre. L'histoire du physicien Stephen Hawking qui se bat contre la maladie de Charcot dont il est atteint, avec l'aide de sa femme, Jane Wilde.",['James Marsh'],2 h 03 min,7 septembre 2014,"['Eddie Redmayne', ' Felicity Jones', ' Charlie Cox']","{'note_moyenne': 6.9, 'nombre_critiques': 22099, 'repartition_note': [53, 99, 204, 525, 1390, 3842, 7370, 5643, 2201, 772]}",89,"['7,7', '402 829']",72,"{'budget': '$15,000,000', 'Cumulative_WW_Gross': '$123,726,688', 'location': 'UK | Japan | USA'}"
The Voices,Film,"['Comédie', ' policier', ' thriller']","Un ouvrier perturbé suit les conseils de vie de son chat et de son chien, alors qu'il est impliqué dans le meurtre de l'une de ses collègues.",['Marjane Satrapi'],1 h 43 min,19 janvier 2014,"['Ryan Reynolds', ' Gemma Arterton', ' Anna Kendrick']","{'note_moyenne': 6.6, 'nombre_critiques': 22071, 'repartition_note': [150, 215, 450, 1071, 2306, 4972, 7440, 4078, 1135, 254]}",90,"['6,4', '53 182']",58,"{'budget': None, 'Cumulative_WW_Gross': '$2,097,718', 'location': 'USA | Germany'}"
Lou ! Journal infime,Film,['Comédie'],"Lou, jeune fille rêveuse, vit seule avec sa mère Emma, qui a mis de côté sa vie pour son éducation. Leur cocon confortable cache quelques failles.",['Julien Neel'],1 h 44 min,8 octobre 2014,"['Ludivine Sagnier', ' Kyan Khojandi', ' Lola Lasseron']","{'note_moyenne': 5.8, 'nombre_critiques': 3920, 'repartition_note': [88, 124, 240, 396, 603, 875, 828, 510, 170, 86]}",91,"['6,2', '480']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$1,581,125', 'location': 'France | Belgium'}"
L'Étrange couleur des larmes de ton corps,Film,['Thriller'],La femme d'un homme disparaît. Il décide de mener l'enquête pour la retrouver et se retrouve dans un univers de violence où le cauchemar est roi.,"['Hélène Cattet', 'Bruno Forzani']",1 h 42 min,12 mars 2014,"['Klaus Tange', ' Sam Louwyck', ' Ursula Bedena']","{'note_moyenne': 6.0, 'nombre_critiques': 1657, 'repartition_note': [51, 45, 115, 139, 226, 336, 361, 234, 99, 51]}",92,"['6,0', '3 632']",53,"{'budget': 'EUR1,880,000', 'Cumulative_WW_Gross': '$7,182', 'location': 'Belgium | France | Luxembourg'}"
Jacky au royaume des filles,Film,['Comédie'],"En République démocratique de Bubunne, les femmes ont le pouvoir, commandent et font la guerre. Les hommes restent à la maison et portent le voile.",['Riad Sattouf'],1 h 30 min,29 janvier 2014,"['Vincent Lacoste', ' Charlotte Gainsbourg', ' Didier Bourdon']","{'note_moyenne': 5.9, 'nombre_critiques': 7513, 'repartition_note': [152, 246, 363, 627, 1149, 1994, 1920, 806, 188, 68]}",93,"['6,1', '1 854']",Reviews,"{'budget': None, 'Cumulative_WW_Gross': '$854,529', 'location': 'France'}"
Exodus - Gods and Kings,Film,"['Drame', ' historique', 'péplum']","En 1300 av. J.-C., Moïse se dresse contre le pharaon Ramsès qui retient les hébreux en esclavage et guide son peuple hors d'Égypte pour échapper à la colère de Dieu.",['Ridley Scott'],2 h 30 min,12 décembre 2014,"['Christian Bale', ' Joel Edgerton', ' John Turturro']","{'note_moyenne': 5.1, 'nombre_critiques': 11793, 'repartition_note': [302, 510, 1138, 1995, 2799, 2823, 1591, 472, 118, 45]}",94,"['6,0', '159 320']",52,"{'budget': '$140,000,000', 'Cumulative_WW_Gross': '$268,175,631', 'location': 'UK | Spain | USA'}"
